Freq.	V(vout)
4.57088189614874e+00	(4.00086015840913e+01dB,1.79973805794826e+02°)
4.67735141287197e+00	(4.00086015518762e+01dB,1.79973195643673e+02°)
4.78630092322637e+00	(4.00086015009877e+01dB,1.79972571299722e+02°)
4.89778819368445e+00	(4.00086014547975e+01dB,1.79971932396281e+02°)
5.01187233627271e+00	(4.00086014056447e+01dB,1.79971278626274e+02°)
5.12861383991364e+00	(4.00086013562211e+01dB,1.79970609622948e+02°)
5.24807460249771e+00	(4.00086012911192e+01dB,1.79969925036548e+02°)
5.37031796370252e+00	(4.00086012440725e+01dB,1.79969224491900e+02°)
5.49540873857623e+00	(4.00086011841660e+01dB,1.79968507647726e+02°)
5.62341325190348e+00	(4.00086011244588e+01dB,1.79967774077605e+02°)
5.75439937337156e+00	(4.00086010599068e+01dB,1.79967023431815e+02°)
5.88843655355588e+00	(4.00086009932321e+01dB,1.79966255326549e+02°)
6.02559586074356e+00	(4.00086009168243e+01dB,1.79965469309721e+02°)
6.16595001861481e+00	(4.00086008489340e+01dB,1.79964664989056e+02°)
6.30957344480192e+00	(4.00086007690315e+01dB,1.79963841929474e+02°)
6.45654229034654e+00	(4.00086006850382e+01dB,1.79962999713071e+02°)
6.60693448007594e+00	(4.00086006023038e+01dB,1.79962137845168e+02°)
6.76082975391980e+00	(4.00086005080720e+01dB,1.79961255941889e+02°)
6.91830970918935e+00	(4.00086004128825e+01dB,1.79960353474462e+02°)
7.07945784384136e+00	(4.00086003169339e+01dB,1.79959429965245e+02°)
7.24435960074988e+00	(4.00086002152535e+01dB,1.79958485004807e+02°)
7.41310241300916e+00	(4.00086001106571e+01dB,1.79957517979050e+02°)
7.58577575029182e+00	(4.00085999981941e+01dB,1.79956528435893e+02°)
7.76247116628690e+00	(4.00085998806886e+01dB,1.79955515855059e+02°)
7.94328234724279e+00	(4.00085997558055e+01dB,1.79954479690657e+02°)
8.12830516164097e+00	(4.00085996289822e+01dB,1.79953419362720e+02°)
8.31763771102669e+00	(4.00085994927255e+01dB,1.79952334385035e+02°)
8.51138038202374e+00	(4.00085993473300e+01dB,1.79951224117899e+02°)
8.70963589956078e+00	(4.00085992008535e+01dB,1.79950087981360e+02°)
8.91250938133743e+00	(4.00085990458505e+01dB,1.79948925386851e+02°)
9.12010839355907e+00	(4.00085988826526e+01dB,1.79947735703198e+02°)
9.33254300796988e+00	(4.00085987116024e+01dB,1.79946518316289e+02°)
9.54992586021433e+00	(4.00085985330653e+01dB,1.79945272552304e+02°)
9.77237220955808e+00	(4.00085983487071e+01dB,1.79943997788607e+02°)
9.99999999999997e+00	(4.00085981537552e+01dB,1.79942693325760e+02°)
1.02329299228075e+01	(4.00085979460330e+01dB,1.79941358506981e+02°)
1.04712854805090e+01	(4.00085977337421e+01dB,1.79939992564681e+02°)
1.07151930523760e+01	(4.00085975121629e+01dB,1.79938594790886e+02°)
1.09647819614318e+01	(4.00085972765928e+01dB,1.79937164486150e+02°)
1.12201845430196e+01	(4.00085970275331e+01dB,1.79935700874299e+02°)
1.14815362149688e+01	(4.00085967693881e+01dB,1.79934203162127e+02°)
1.17489755493953e+01	(4.00085965001182e+01dB,1.79932670556382e+02°)
1.20226443461741e+01	(4.00085962190043e+01dB,1.79931102238233e+02°)
1.23026877081238e+01	(4.00085959227582e+01dB,1.79929497422942e+02°)
1.25892541179416e+01	(4.00085956120191e+01dB,1.79927855197864e+02°)
1.28824955169313e+01	(4.00085952900256e+01dB,1.79926174718607e+02°)
1.31825673855640e+01	(4.00085949497021e+01dB,1.79924455123634e+02°)
1.34896288259165e+01	(4.00085945930690e+01dB,1.79922695466190e+02°)
1.38038426460288e+01	(4.00085942208807e+01dB,1.79920894816565e+02°)
1.41253754462275e+01	(4.00085938300520e+01dB,1.79919052202368e+02°)
1.44543977074592e+01	(4.00085934239868e+01dB,1.79917166693914e+02°)
1.47910838816820e+01	(4.00085929945052e+01dB,1.79915237267581e+02°)
1.51356124843620e+01	(4.00085925463978e+01dB,1.79913262882812e+02°)
1.54881661891248e+01	(4.00085920780215e+01dB,1.79911242524573e+02°)
1.58489319246111e+01	(4.00085915877920e+01dB,1.79909175092537e+02°)
1.62181009735892e+01	(4.00085910728689e+01dB,1.79907059503415e+02°)
1.65958690743755e+01	(4.00085905349824e+01dB,1.79904894665438e+02°)
1.69824365246174e+01	(4.00085899720578e+01dB,1.79902679367382e+02°)
1.73780082874937e+01	(4.00085893781609e+01dB,1.79900412508855e+02°)
1.77827941003892e+01	(4.00085887610272e+01dB,1.79898092819032e+02°)
1.81970085860998e+01	(4.00085881154938e+01dB,1.79895719103703e+02°)
