Freq.	V(vout)
1.77827941003892e+00	(-5.39706301753898e+01dB,1.79999896717682e+02°)
1.81970085860998e+00	(-5.39706342159906e+01dB,1.79999893385944e+02°)
1.86208713666287e+00	(-5.39706342159915e+01dB,1.79999896717634e+02°)
1.90546071796325e+00	(-5.39706301753879e+01dB,1.79999890054306e+02°)
1.94984459975804e+00	(-5.39706261347871e+01dB,1.79999886722671e+02°)
1.99526231496888e+00	(-5.39706220941859e+01dB,1.79999876727670e+02°)
2.04173794466953e+00	(-5.39706301753859e+01dB,1.79999883390931e+02°)
2.08929613085404e+00	(-5.39706261347860e+01dB,1.79999883390985e+02°)
2.13796208950223e+00	(-5.39706220941848e+01dB,1.79999873395986e+02°)
2.18776162394955e+00	(-5.39706261347828e+01dB,1.79999873395927e+02°)
2.23872113856834e+00	(-5.39706261347805e+01dB,1.79999866732554e+02°)
2.29086765276777e+00	(-5.39706261347805e+01dB,1.79999866732554e+02°)
2.34422881531992e+00	(-5.39706301753804e+01dB,1.79999866732492e+02°)
2.39883291901949e+00	(-5.39706220941801e+01dB,1.79999860069247e+02°)
2.45470891568503e+00	(-5.39706220941776e+01dB,1.79999853405878e+02°)
2.51188643150958e+00	(-5.39706301753755e+01dB,1.79999853405742e+02°)
2.57039578276886e+00	(-5.39706301753755e+01dB,1.79999853405742e+02°)
2.63026799189538e+00	(-5.39706301753755e+01dB,1.79999853405742e+02°)
2.69153480392691e+00	(-5.39706261347730e+01dB,1.79999846742438e+02°)
2.75422870333816e+00	(-5.39706301753728e+01dB,1.79999846742366e+02°)
2.81838293126445e+00	(-5.39706261347673e+01dB,1.79999833415693e+02°)
2.88403150312660e+00	(-5.39706301753642e+01dB,1.79999826752240e+02°)
2.95120922666638e+00	(-5.39706261347702e+01dB,1.79999840079065e+02°)
3.01995172040201e+00	(-5.39706261347643e+01dB,1.79999826752321e+02°)
3.09029543251359e+00	(-5.39706261347546e+01dB,1.79999806762204e+02°)
3.16227766016837e+00	(-5.39706261347612e+01dB,1.79999820088948e+02°)
3.23593656929628e+00	(-5.39706301753611e+01dB,1.79999820088865e+02°)
3.31131121482591e+00	(-5.39706220941567e+01dB,1.79999806762294e+02°)
3.38844156139202e+00	(-5.39706301753475e+01dB,1.79999793435363e+02°)
3.46736850452531e+00	(-5.39706261347476e+01dB,1.79999793435459e+02°)
3.54813389233575e+00	(-5.39706220941532e+01dB,1.79999800098925e+02°)
3.63078054770101e+00	(-5.39706261347439e+01dB,1.79999786772087e+02°)
3.71535229097172e+00	(-5.39706261347439e+01dB,1.79999786772087e+02°)
3.80189396320560e+00	(-5.39706261347401e+01dB,1.79999780108715e+02°)
3.89045144994280e+00	(-5.39706261347321e+01dB,1.79999766781970e+02°)
3.98107170553496e+00	(-5.39706301753319e+01dB,1.79999766781862e+02°)
4.07380277804112e+00	(-5.39706301753319e+01dB,1.79999766781862e+02°)
4.16869383470335e+00	(-5.39706301753278e+01dB,1.79999760118486e+02°)
4.26579518801592e+00	(-5.39706261347236e+01dB,1.79999753455226e+02°)
4.36515832240165e+00	(-5.39706261347192e+01dB,1.79999746791853e+02°)
4.46683592150962e+00	(-5.39706301753146e+01dB,1.79999740128360e+02°)
4.57088189614874e+00	(-5.39706241144108e+01dB,1.79999733465171e+02°)
4.67735141287197e+00	(-5.39706301753052e+01dB,1.79999726801609e+02°)
4.78630092322637e+00	(-5.39706281550050e+01dB,1.79999726801673e+02°)
4.89778819368445e+00	(-5.39706261346954e+01dB,1.79999713474992e+02°)
5.01187233627271e+00	(-5.39706261347004e+01dB,1.79999720138364e+02°)
5.12861383991364e+00	(-5.39706281549794e+01dB,1.79999693484804e+02°)
5.24807460249771e+00	(-5.39706241143805e+01dB,1.79999693484946e+02°)
5.37031796370252e+00	(-5.39706281549684e+01dB,1.79999680158056e+02°)
5.49540873857623e+00	(-5.39706261346572e+01dB,1.79999666831386e+02°)
5.62341325190348e+00	(-5.39706321955692e+01dB,1.79999680157907e+02°)
5.75439937337156e+00	(-5.39706261346687e+01dB,1.79999680158131e+02°)
5.88843655355588e+00	(-5.39706301752451e+01dB,1.79999653504480e+02°)
6.02559586074356e+00	(-5.39706241143460e+01dB,1.79999653504722e+02°)
6.16595001861481e+00	(-5.39706301752197e+01dB,1.79999626850979e+02°)
6.30957344480192e+00	(-5.39706261346452e+01dB,1.79999653504641e+02°)
