Freq.	V(vout)/(V(vp)-V(vm))
3.80189396320557e+000	(4.00691888724436e+001dB,1.79994324992320e+002°)
3.89045144994276e+000	(4.00691888706363e+001dB,1.79994192804411e+002°)
3.98107170553492e+000	(4.00691888687437e+001dB,1.79994057537450e+002°)
4.07380277804108e+000	(4.00691888667621e+001dB,1.79993919119716e+002°)
4.16869383470330e+000	(4.00691888646870e+001dB,1.79993777477820e+002°)
4.26579518801587e+000	(4.00691888625142e+001dB,1.79993632536660e+002°)
4.36515832240161e+000	(4.00691888602390e+001dB,1.79993484219387e+002°)
4.46683592150958e+000	(4.00691888578565e+001dB,1.79993332447360e+002°)
4.57088189614869e+000	(4.00691888553617e+001dB,1.79993177140109e+002°)
4.67735141287192e+000	(4.00691888527493e+001dB,1.79993018215288e+002°)
4.78630092322632e+000	(4.00691888500139e+001dB,1.79992855588632e+002°)
4.89778819368440e+000	(4.00691888471495e+001dB,1.79992689173915e+002°)
5.01187233627266e+000	(4.00691888441500e+001dB,1.79992518882901e+002°)
5.12861383991358e+000	(4.00691888410094e+001dB,1.79992344625300e+002°)
5.24807460249766e+000	(4.00691888377207e+001dB,1.79992166308718e+002°)
5.37031796370246e+000	(4.00691888342769e+001dB,1.79991983838610e+002°)
5.49540873857618e+000	(4.00691888306708e+001dB,1.79991797118227e+002°)
5.62341325190342e+000	(4.00691888268948e+001dB,1.79991606048567e+002°)
5.75439937337150e+000	(4.00691888229409e+001dB,1.79991410528324e+002°)
5.88843655355582e+000	(4.00691888188006e+001dB,1.79991210453829e+002°)
6.02559586074350e+000	(4.00691888144652e+001dB,1.79991005719001e+002°)
6.16595001861474e+000	(4.00691888099254e+001dB,1.79990796215286e+002°)
6.30957344480185e+000	(4.00691888051717e+001dB,1.79990581831603e+002°)
6.45654229034647e+000	(4.00691888001940e+001dB,1.79990362454283e+002°)
6.60693448007587e+000	(4.00691887949817e+001dB,1.79990137967009e+002°)
6.76082975391973e+000	(4.00691887895237e+001dB,1.79989908250755e+002°)
6.91830970918928e+000	(4.00691887838085e+001dB,1.79989673183722e+002°)
7.07945784384129e+000	(4.00691887778240e+001dB,1.79989432641275e+002°)
7.24435960074981e+000	(4.00691887715574e+001dB,1.79989186495875e+002°)
7.41310241300908e+000	(4.00691887649955e+001dB,1.79988934617013e+002°)
7.58577575029174e+000	(4.00691887581244e+001dB,1.79988676871138e+002°)
7.76247116628682e+000	(4.00691887509292e+001dB,1.79988413121591e+002°)
7.94328234724271e+000	(4.00691887433952e+001dB,1.79988143228529e+002°)
8.12830516164089e+000	(4.00691887355061e+001dB,1.79987867048850e+002°)
8.31763771102660e+000	(4.00691887272451e+001dB,1.79987584436120e+002°)
8.51138038202365e+000	(4.00691887185949e+001dB,1.79987295240495e+002°)
8.70963589956069e+000	(4.00691887095368e+001dB,1.79986999308639e+002°)
8.91250938133734e+000	(4.00691887000519e+001dB,1.79986696483645e+002°)
9.12010839355898e+000	(4.00691886901201e+001dB,1.79986386604951e+002°)
9.33254300796979e+000	(4.00691886797201e+001dB,1.79986069508257e+002°)
9.54992586021423e+000	(4.00691886688301e+001dB,1.79985745025432e+002°)
9.77237220955798e+000	(4.00691886574267e+001dB,1.79985412984432e+002°)
9.99999999999987e+000	(4.00691886454860e+001dB,1.79985073209205e+002°)
1.02329299228074e+001	(4.00691886329826e+001dB,1.79984725519596e+002°)
1.04712854805089e+001	(4.00691886198898e+001dB,1.79984369731258e+002°)
1.07151930523759e+001	(4.00691886061800e+001dB,1.79984005655545e+002°)
1.09647819614317e+001	(4.00691885918241e+001dB,1.79983633099421e+002°)
1.12201845430195e+001	(4.00691885767916e+001dB,1.79983251865352e+002°)
1.14815362149687e+001	(4.00691885610506e+001dB,1.79982861751201e+002°)
1.17489755493951e+001	(4.00691885445679e+001dB,1.79982462550126e+002°)
1.20226443461740e+001	(4.00691885273082e+001dB,1.79982054050465e+002°)
1.23026877081236e+001	(4.00691885092352e+001dB,1.79981636035627e+002°)
1.25892541179415e+001	(4.00691884903104e+001dB,1.79981208283973e+002°)
1.28824955169312e+001	(4.00691884704937e+001dB,1.79980770568706e+002°)
1.31825673855639e+001	(4.00691884497431e+001dB,1.79980322657743e+002°)
1.34896288259164e+001	(4.00691884280145e+001dB,1.79979864313595e+002°)
1.38038426460287e+001	(4.00691884052619e+001dB,1.79979395293242e+002°)
1.41253754462274e+001	(4.00691883814371e+001dB,1.79978915348005e+002°)
1.44543977074591e+001	(4.00691883564894e+001dB,1.79978424223410e+002°)
1.47910838816819e+001	(4.00691883303659e+001dB,1.79977921659056e+002°)
1.51356124843619e+001	(4.00691883030112e+001dB,1.79977407388478e+002°)
1.54881661891246e+001	(4.00691882743674e+001dB,1.79976881139003e+002°)
1.58489319246109e+001	(4.00691882443737e+001dB,1.79976342631606e+002°)
1.62181009735891e+001	(4.00691882129663e+001dB,1.79975791580765e+002°)
1.65958690743754e+001	(4.00691881800788e+001dB,1.79975227694305e+002°)
1.69824365246172e+001	(4.00691881456413e+001dB,1.79974650673246e+002°)
1.73780082874935e+001	(4.00691881095809e+001dB,1.79974060211645e+002°)
1.77827941003890e+001	(4.00691880718211e+001dB,1.79973455996431e+002°)
1.81970085860996e+001	(4.00691880322815e+001dB,1.79972837707243e+002°)
1.86208713666284e+001	(4.00691879908787e+001dB,1.79972205016255e+002°)
1.90546071796322e+001	(4.00691879475245e+001dB,1.79971557588007e+002°)
1.94984459975802e+001	(4.00691879021270e+001dB,1.79970895079225e+002°)
1.99526231496885e+001	(4.00691878545901e+001dB,1.79970217138638e+002°)
2.04173794466950e+001	(4.00691878048129e+001dB,1.79969523406794e+002°)
2.08929613085401e+001	(4.00691877526897e+001dB,1.79968813515868e+002°)
2.13796208950220e+001	(4.00691876981101e+001dB,1.79968087089466e+002°)
2.18776162394952e+001	(4.00691876409581e+001dB,1.79967343742430e+002°)
2.23872113856831e+001	(4.00691875811128e+001dB,1.79966583080627e+002°)
2.29086765276774e+001	(4.00691875184469e+001dB,1.79965804700745e+002°)
2.34422881531989e+001	(4.00691874528277e+001dB,1.79965008190079e+002°)
2.39883291901946e+001	(4.00691873841160e+001dB,1.79964193126308e+002°)
2.45470891568500e+001	(4.00691873121660e+001dB,1.79963359077276e+002°)
2.51188643150954e+001	(4.00691872368250e+001dB,1.79962505600761e+002°)
2.57039578276883e+001	(4.00691871579335e+001dB,1.79961632244240e+002°)
2.63026799189534e+001	(4.00691870753238e+001dB,1.79960738544649e+002°)
2.69153480392688e+001	(4.00691869888209e+001dB,1.79959824028137e+002°)
2.75422870333813e+001	(4.00691868982412e+001dB,1.79958888209819e+002°)
2.81838293126441e+001	(4.00691868033926e+001dB,1.79957930593511e+002°)
2.88403150312656e+001	(4.00691867040740e+001dB,1.79956950671477e+002°)
2.95120922666634e+001	(4.00691866000746e+001dB,1.79955947924149e+002°)
3.01995172040197e+001	(4.00691864911739e+001dB,1.79954921819861e+002°)
3.09029543251355e+001	(4.00691863771409e+001dB,1.79953871814560e+002°)
3.16227766016833e+001	(4.00691862577336e+001dB,1.79952797351522e+002°)
3.23593656929624e+001	(4.00691861326988e+001dB,1.79951697861056e+002°)
3.31131121482586e+001	(4.00691860017714e+001dB,1.79950572760199e+002°)
3.38844156139198e+001	(4.00691858646735e+001dB,1.79949421452413e+002°)
3.46736850452527e+001	(4.00691857211145e+001dB,1.79948243327261e+002°)
3.54813389233570e+001	(4.00691855707896e+001dB,1.79947037760089e+002°)
3.63078054770096e+001	(4.00691854133803e+001dB,1.79945804111694e+002°)
3.71535229097167e+001	(4.00691852485524e+001dB,1.79944541727983e+002°)
3.80189396320556e+001	(4.00691850759564e+001dB,1.79943249939628e+002°)
3.89045144994275e+001	(4.00691848952262e+001dB,1.79941928061710e+002°)
3.98107170553491e+001	(4.00691847059786e+001dB,1.79940575393357e+002°)
4.07380277804107e+001	(4.00691845078120e+001dB,1.79939191217372e+002°)
4.16869383470329e+001	(4.00691843003060e+001dB,1.79937774799852e+002°)
4.26579518801586e+001	(4.00691840830206e+001dB,1.79936325389800e+002°)
4.36515832240159e+001	(4.00691838554949e+001dB,1.79934842218726e+002°)
4.46683592150956e+001	(4.00691836172463e+001dB,1.79933324500241e+002°)
4.57088189614868e+001	(4.00691833677693e+001dB,1.79931771429637e+002°)
4.67735141287191e+001	(4.00691831065349e+001dB,1.79930182183465e+002°)
4.78630092322631e+001	(4.00691828329890e+001dB,1.79928555919093e+002°)
4.89778819368439e+001	(4.00691825465511e+001dB,1.79926891774265e+002°)
5.01187233627265e+001	(4.00691822466140e+001dB,1.79925188866637e+002°)
5.12861383991357e+001	(4.00691819325411e+001dB,1.79923446293319e+002°)
5.24807460249765e+001	(4.00691816036666e+001dB,1.79921663130384e+002°)
5.37031796370245e+001	(4.00691812592928e+001dB,1.79919838432389e+002°)
5.49540873857616e+001	(4.00691808986890e+001dB,1.79917971231869e+002°)
5.62341325190340e+001	(4.00691805210907e+001dB,1.79916060538822e+002°)
5.75439937337148e+001	(4.00691801256967e+001dB,1.79914105340190e+002°)
5.88843655355580e+001	(4.00691797116683e+001dB,1.79912104599316e+002°)
6.02559586074348e+001	(4.00691792781276e+001dB,1.79910057255399e+002°)
6.16595001861473e+001	(4.00691788241545e+001dB,1.79907962222929e+002°)
6.30957344480184e+001	(4.00691783487867e+001dB,1.79905818391111e+002°)
6.45654229034646e+001	(4.00691778510153e+001dB,1.79903624623280e+002°)
6.60693448007586e+001	(4.00691773297848e+001dB,1.79901379756293e+002°)
6.76082975391971e+001	(4.00691767839897e+001dB,1.79899082599916e+002°)
6.91830970918926e+001	(4.00691762124720e+001dB,1.79896731936195e+002°)
7.07945784384127e+001	(4.00691756140196e+001dB,1.79894326518803e+002°)
7.24435960074979e+001	(4.00691749873630e+001dB,1.79891865072387e+002°)
7.41310241300906e+001	(4.00691743311732e+001dB,1.79889346291888e+002°)
7.58577575029172e+001	(4.00691736440583e+001dB,1.79886768841851e+002°)
7.76247116628680e+001	(4.00691729245606e+001dB,1.79884131355713e+002°)
7.94328234724269e+001	(4.00691721711543e+001dB,1.79881432435087e+002°)
8.12830516164086e+001	(4.00691713822412e+001dB,1.79878670649010e+002°)
8.31763771102658e+001	(4.00691705561479e+001dB,1.79875844533192e+002°)
8.51138038202363e+001	(4.00691696911223e+001dB,1.79872952589241e+002°)
8.70963589956067e+001	(4.00691687853293e+001dB,1.79869993283860e+002°)
8.91250938133731e+001	(4.00691678368480e+001dB,1.79866965048044e+002°)
9.12010839355895e+001	(4.00691668436664e+001dB,1.79863866276243e+002°)
9.33254300796976e+001	(4.00691658036776e+001dB,1.79860695325511e+002°)
9.54992586021420e+001	(4.00691647146761e+001dB,1.79857450514638e+002°)
9.77237220955795e+001	(4.00691635743518e+001dB,1.79854130123257e+002°)
9.99999999999984e+001	(4.00691623802860e+001dB,1.79850732390932e+002°)
1.02329299228074e+002	(4.00691611299461e+001dB,1.79847255516226e+002°)
1.04712854805088e+002	(4.00691598206799e+001dB,1.79843697655745e+002°)
1.07151930523759e+002	(4.00691584497102e+001dB,1.79840056923164e+002°)
1.09647819614317e+002	(4.00691570141293e+001dB,1.79836331388222e+002°)
1.12201845430195e+002	(4.00691555108921e+001dB,1.79832519075705e+002°)
1.14815362149686e+002	(4.00691539368102e+001dB,1.79828617964394e+002°)
1.17489755493951e+002	(4.00691522885444e+001dB,1.79824625985999e+002°)
1.20226443461739e+002	(4.00691505625992e+001dB,1.79820541024057e+002°)
1.23026877081236e+002	(4.00691487553135e+001dB,1.79816360912818e+002°)
1.25892541179415e+002	(4.00691468628538e+001dB,1.79812083436089e+002°)
1.28824955169311e+002	(4.00691448812063e+001dB,1.79807706326067e+002°)
1.31825673855639e+002	(4.00691428061676e+001dB,1.79803227262132e+002°)
1.34896288259163e+002	(4.00691406333364e+001dB,1.79798643869622e+002°)
1.38038426460286e+002	(4.00691383581042e+001dB,1.79793953718572e+002°)
1.41253754462273e+002	(4.00691359756448e+001dB,1.79789154322424e+002°)
1.44543977074590e+002	(4.00691334809052e+001dB,1.79784243136719e+002°)
1.47910838816818e+002	(4.00691308685937e+001dB,1.79779217557737e+002°)
1.51356124843618e+002	(4.00691281331696e+001dB,1.79774074921128e+002°)
1.54881661891246e+002	(4.00691252688307e+001dB,1.79768812500493e+002°)
1.58489319246109e+002	(4.00691222695021e+001dB,1.79763427505946e+002°)
1.62181009735890e+002	(4.00691191288217e+001dB,1.79757917082630e+002°)
1.65958690743753e+002	(4.00691158401282e+001dB,1.79752278309213e+002°)
1.69824365246172e+002	(4.00691123964464e+001dB,1.79746508196332e+002°)
1.73780082874935e+002	(4.00691087904717e+001dB,1.79740603685015e+002°)
1.77827941003889e+002	(4.00691050145562e+001dB,1.79734561645062e+002°)
1.81970085860995e+002	(4.00691010606911e+001dB,1.79728378873383e+002°)
1.86208713666284e+002	(4.00690969204901e+001dB,1.79722052092307e+002°)
1.90546071796321e+002	(4.00690925851719e+001dB,1.79715577947842e+002°)
1.94984459975801e+002	(4.00690880455414e+001dB,1.79708953007904e+002°)
1.99526231496885e+002	(4.00690832919702e+001dB,1.79702173760494e+002°)
2.04173794466949e+002	(4.00690783143761e+001dB,1.79695236611846e+002°)
2.08929613085400e+002	(4.00690731022016e+001dB,1.79688137884518e+002°)
2.13796208950220e+002	(4.00690676443920e+001dB,1.79680873815453e+002°)
2.18776162394951e+002	(4.00690619293717e+001dB,1.79673440553979e+002°)
2.23872113856830e+002	(4.00690559450193e+001dB,1.79665834159778e+002°)
2.29086765276773e+002	(4.00690496786425e+001dB,1.79658050600799e+002°)
2.34422881531988e+002	(4.00690431169507e+001dB,1.79650085751124e+002°)
2.39883291901945e+002	(4.00690362460274e+001dB,1.79641935388785e+002°)
2.45470891568499e+002	(4.00690290512997e+001dB,1.79633595193533e+002°)
2.51188643150954e+002	(4.00690215175086e+001dB,1.79625060744550e+002°)
2.57039578276882e+002	(4.00690136286757e+001dB,1.79616327518114e+002°)
2.63026799189534e+002	(4.00690053680701e+001dB,1.79607390885204e+002°)
2.69153480392687e+002	(4.00689967181720e+001dB,1.79598246109055e+002°)
2.75422870333812e+002	(4.00689876606365e+001dB,1.79588888342653e+002°)
2.81838293126440e+002	(4.00689781762540e+001dB,1.79579312626172e+002°)
2.88403150312655e+002	(4.00689682449100e+001dB,1.79569513884356e+002°)
2.95120922666633e+002	(4.00689578455420e+001dB,1.79559486923831e+002°)
3.01995172040196e+002	(4.00689469560954e+001dB,1.79549226430368e+002°)
3.09029543251354e+002	(4.00689355534761e+001dB,1.79538726966074e+002°)
3.16227766016832e+002	(4.00689236135022e+001dB,1.79527982966515e+002°)
3.23593656929622e+002	(4.00689111108521e+001dB,1.79516988737785e+002°)
3.31131121482585e+002	(4.00688980190113e+001dB,1.79505738453494e+002°)
3.38844156139196e+002	(4.00688843102162e+001dB,1.79494226151698e+002°)
3.46736850452525e+002	(4.00688699553949e+001dB,1.79482445731747e+002°)
3.54813389233569e+002	(4.00688549241058e+001dB,1.79470390951071e+002°)
3.63078054770095e+002	(4.00688391844733e+001dB,1.79458055421883e+002°)
3.71535229097166e+002	(4.00688227031199e+001dB,1.79445432607816e+002°)
3.80189396320554e+002	(4.00688054450957e+001dB,1.79432515820469e+002°)
3.89045144994273e+002	(4.00687873738041e+001dB,1.79419298215889e+002°)
3.98107170553490e+002	(4.00687684509248e+001dB,1.79405772790961e+002°)
4.07380277804105e+002	(4.00687486363315e+001dB,1.79391932379720e+002°)
4.16869383470328e+002	(4.00687278880087e+001dB,1.79377769649574e+002°)
4.26579518801585e+002	(4.00687061619606e+001dB,1.79363277097451e+002°)
4.36515832240158e+002	(4.00686834121195e+001dB,1.79348447045841e+002°)
4.46683592150955e+002	(4.00686595902475e+001dB,1.79333271638766e+002°)
4.57088189614867e+002	(4.00686346458344e+001dB,1.79317742837641e+002°)
4.67735141287189e+002	(4.00686085259910e+001dB,1.79301852417055e+002°)
4.78630092322629e+002	(4.00685811753367e+001dB,1.79285591960441e+002°)
4.89778819368437e+002	(4.00685525358823e+001dB,1.79268952855662e+002°)
5.01187233627263e+002	(4.00685225469077e+001dB,1.79251926290487e+002°)
5.12861383991355e+002	(4.00684911448327e+001dB,1.79234503247965e+002°)
5.24807460249763e+002	(4.00684582630827e+001dB,1.79216674501698e+002°)
5.37031796370243e+002	(4.00684238319479e+001dB,1.79198430611002e+002°)
5.49540873857614e+002	(4.00683877784353e+001dB,1.79179761915961e+002°)
5.62341325190338e+002	(4.00683500261146e+001dB,1.79160658532369e+002°)
5.75439937337146e+002	(4.00683104949566e+001dB,1.79141110346556e+002°)
5.88843655355578e+002	(4.00682691011635e+001dB,1.79121107010098e+002°)
6.02559586074346e+002	(4.00682257569914e+001dB,1.79100637934410e+002°)
6.16595001861470e+002	(4.00681803705653e+001dB,1.79079692285210e+002°)
6.30957344480181e+002	(4.00681328456843e+001dB,1.79058258976869e+002°)
6.45654229034643e+002	(4.00680830816186e+001dB,1.79036326666627e+002°)
6.60693448007583e+002	(4.00680309728956e+001dB,1.79013883748679e+002°)
6.76082975391969e+002	(4.00679764090781e+001dB,1.78990918348135e+002°)
6.91830970918923e+002	(4.00679192745298e+001dB,1.78967418314837e+002°)
7.07945784384124e+002	(4.00678594481714e+001dB,1.78943371217046e+002°)
7.24435960074976e+002	(4.00677968032245e+001dB,1.78918764334984e+002°)
7.41310241300903e+002	(4.00677312069439e+001dB,1.78893584654233e+002°)
7.58577575029169e+002	(4.00676625203372e+001dB,1.78867818858995e+002°)
7.76247116628677e+002	(4.00675905978705e+001dB,1.78841453325187e+002°)
7.94328234724266e+002	(4.00675152871625e+001dB,1.78814474113406e+002°)
8.12830516164084e+002	(4.00674364286612e+001dB,1.78786866961724e+002°)
8.31763771102655e+002	(4.00673538553080e+001dB,1.78758617278327e+002°)
8.51138038202360e+002	(4.00672673921851e+001dB,1.78729710134000e+002°)
8.70963589956064e+002	(4.00671768561462e+001dB,1.78700130254448e+002°)
8.91250938133728e+002	(4.00670820554301e+001dB,1.78669862012441e+002°)
9.12010839355892e+002	(4.00669827892566e+001dB,1.78638889419804e+002°)
9.33254300796973e+002	(4.00668788474030e+001dB,1.78607196119224e+002°)
9.54992586021417e+002	(4.00667700097611e+001dB,1.78574765375884e+002°)
9.77237220955792e+002	(4.00666560458732e+001dB,1.78541580068924e+002°)
9.99999999999981e+002	(4.00665367144473e+001dB,1.78507622682715e+002°)
1.02329299228073e+003	(4.00664117628481e+001dB,1.78472875297954e+002°)
1.04712854805088e+003	(4.00662809265661e+001dB,1.78437319582561e+002°)
1.07151930523759e+003	(4.00661439286605e+001dB,1.78400936782405e+002°)
1.09647819614316e+003	(4.00660004791765e+001dB,1.78363707711817e+002°)
1.12201845430194e+003	(4.00658502745366e+001dB,1.78325612743924e+002°)
1.14815362149686e+003	(4.00656929969013e+001dB,1.78286631800772e+002°)
1.17489755493951e+003	(4.00655283135026e+001dB,1.78246744343257e+002°)
1.20226443461739e+003	(4.00653558759444e+001dB,1.78205929360843e+002°)
1.23026877081236e+003	(4.00651753194716e+001dB,1.78164165361088e+002°)
1.25892541179414e+003	(4.00649862622051e+001dB,1.78121430358944e+002°)
1.28824955169311e+003	(4.00647883043407e+001dB,1.78077701865861e+002°)
1.31825673855638e+003	(4.00645810273120e+001dB,1.78032956878664e+002°)
1.34896288259163e+003	(4.00643639929130e+001dB,1.77987171868229e+002°)
1.38038426460286e+003	(4.00641367423814e+001dB,1.77940322767931e+002°)
1.41253754462273e+003	(4.00638987954390e+001dB,1.77892384961873e+002°)
1.44543977074590e+003	(4.00636496492879e+001dB,1.77843333272905e+002°)
1.47910838816818e+003	(4.00633887775596e+001dB,1.77793141950407e+002°)
1.51356124843618e+003	(4.00631156292170e+001dB,1.77741784657855e+002°)
1.54881661891245e+003	(4.00628296274045e+001dB,1.77689234460171e+002°)
1.58489319246108e+003	(4.00625301682464e+001dB,1.77635463810829e+002°)
1.62181009735890e+003	(4.00622166195888e+001dB,1.77580444538757e+002°)
1.65958690743753e+003	(4.00618883196849e+001dB,1.77524147834997e+002°)
1.69824365246171e+003	(4.00615445758190e+001dB,1.77466544239156e+002°)
1.73780082874934e+003	(4.00611846628682e+001dB,1.77407603625618e+002°)
1.77827941003889e+003	(4.00608078217982e+001dB,1.77347295189543e+002°)
1.81970085860995e+003	(4.00604132580905e+001dB,1.77285587432643e+002°)
1.86208713666283e+003	(4.00600001400972e+001dB,1.77222448148743e+002°)
1.90546071796321e+003	(4.00595675973214e+001dB,1.77157844409117e+002°)
1.94984459975801e+003	(4.00591147186204e+001dB,1.77091742547620e+002°)
1.99526231496884e+003	(4.00586405503253e+001dB,1.77024108145612e+002°)
2.04173794466949e+003	(4.00581440942774e+001dB,1.76954906016670e+002°)
2.08929613085400e+003	(4.00576243057749e+001dB,1.76884100191116e+002°)
2.13796208950219e+003	(4.00570800914271e+001dB,1.76811653900338e+002°)
2.18776162394951e+003	(4.00565103069125e+001dB,1.76737529560940e+002°)
2.23872113856829e+003	(4.00559137546350e+001dB,1.76661688758710e+002°)
2.29086765276773e+003	(4.00552891812774e+001dB,1.76584092232419e+002°)
2.34422881531987e+003	(4.00546352752431e+001dB,1.76504699857472e+002°)
2.39883291901944e+003	(4.00539506639854e+001dB,1.76423470629406e+002°)
2.45470891568498e+003	(4.00532339112174e+001dB,1.76340362647265e+002°)
2.51188643150953e+003	(4.00524835139991e+001dB,1.76255333096847e+002°)
2.57039578276881e+003	(4.00516978996942e+001dB,1.76168338233863e+002°)
2.63026799189533e+003	(4.00508754227953e+001dB,1.76079333367001e+002°)
2.69153480392686e+003	(4.00500143616076e+001dB,1.75988272840931e+002°)
2.75422870333811e+003	(4.00491129147886e+001dB,1.75895110019267e+002°)
2.81838293126440e+003	(4.00481691977373e+001dB,1.75799797267506e+002°)
2.88403150312655e+003	(4.00471812388264e+001dB,1.75702285935969e+002°)
2.95120922666632e+003	(4.00461469754715e+001dB,1.75602526342787e+002°)
3.01995172040195e+003	(4.00450642500317e+001dB,1.75500467756929e+002°)
3.09029543251353e+003	(4.00439308055349e+001dB,1.75396058381343e+002°)
3.16227766016831e+003	(4.00427442812200e+001dB,1.75289245336213e+002°)
3.23593656929621e+003	(4.00415022078912e+001dB,1.75179974642394e+002°)
3.31131121482584e+003	(4.00402020030764e+001dB,1.75068191205045e+002°)
3.38844156139195e+003	(4.00388409659827e+001dB,1.74953838797525e+002°)
3.46736850452524e+003	(4.00374162722407e+001dB,1.74836860045586e+002°)
3.54813389233568e+003	(4.00359249684335e+001dB,1.74717196411918e+002°)
3.63078054770094e+003	(4.00343639663997e+001dB,1.74594788181106e+002°)
3.71535229097165e+003	(4.00327300373034e+001dB,1.74469574445051e+002°)
3.80189396320553e+003	(4.00310198054659e+001dB,1.74341493088933e+002°)
3.89045144994272e+003	(4.00292297419485e+001dB,1.74210480777767e+002°)
3.98107170553489e+003	(4.00273561578806e+001dB,1.74076472943647e+002°)
4.07380277804104e+003	(4.00253951975242e+001dB,1.73939403773733e+002°)
4.16869383470326e+003	(4.00233428310690e+001dB,1.73799206199093e+002°)
4.26579518801584e+003	(4.00211948471474e+001dB,1.73655811884474e+002°)
4.36515832240157e+003	(4.00189468450654e+001dB,1.73509151219096e+002°)
4.46683592150954e+003	(4.00165942267385e+001dB,1.73359153308593e+002°)
4.57088189614865e+003	(4.00141321883294e+001dB,1.73205745968192e+002°)
4.67735141287188e+003	(4.00115557115759e+001dB,1.73048855717253e+002°)
4.78630092322628e+003	(4.00088595548067e+001dB,1.72888407775305e+002°)
4.89778819368436e+003	(4.00060382436359e+001dB,1.72724326059698e+002°)
5.01187233627261e+003	(4.00030860613312e+001dB,1.72556533185028e+002°)
5.12861383991354e+003	(3.99999970388513e+001dB,1.72384950464461e+002°)
5.24807460249761e+003	(3.99967649445461e+001dB,1.72209497913150e+002°)
5.37031796370241e+003	(3.99933832735172e+001dB,1.72030094253883e+002°)
5.49540873857613e+003	(3.99898452366339e+001dB,1.71846656925153e+002°)
5.62341325190337e+003	(3.99861437492048e+001dB,1.71659102091843e+002°)
5.75439937337144e+003	(3.99822714192997e+001dB,1.71467344658717e+002°)
5.88843655355576e+003	(3.99782205357272e+001dB,1.71271298286924e+002°)
6.02559586074345e+003	(3.99739830556618e+001dB,1.71070875413745e+002°)
6.16595001861469e+003	(3.99695505919318e+001dB,1.70865987275809e+002°)
6.30957344480180e+003	(3.99649143999643e+001dB,1.70656543936017e+002°)
6.45654229034642e+003	(3.99600653643984e+001dB,1.70442454314426e+002°)
6.60693448007582e+003	(3.99549939853725e+001dB,1.70223626223378e+002°)
6.76082975391967e+003	(3.99496903644968e+001dB,1.69999966407114e+002°)
6.91830970918921e+003	(3.99441441905228e+001dB,1.69771380586200e+002°)
7.07945784384122e+003	(3.99383447247266e+001dB,1.69537773507037e+002°)
7.24435960074974e+003	(3.99322807860222e+001dB,1.69299048996772e+002°)
7.41310241300901e+003	(3.99259407358285e+001dB,1.69055110023939e+002°)
7.58577575029167e+003	(3.99193124627126e+001dB,1.68805858765150e+002°)
7.76247116628675e+003	(3.99123833668398e+001dB,1.68551196678177e+002°)
7.94328234724264e+003	(3.99051403442618e+001dB,1.68291024581786e+002°)
8.12830516164081e+003	(3.98975697710813e+001dB,1.68025242742657e+002°)
8.31763771102653e+003	(3.98896574875310e+001dB,1.67753750969777e+002°)
8.51138038202358e+003	(3.98813887820202e+001dB,1.67476448716655e+002°)
8.70963589956061e+003	(3.98727483751935e+001dB,1.67193235191734e+002°)
8.91250938133726e+003	(3.98637204040644e+001dB,1.66904009477389e+002°)
9.12010839355889e+003	(3.98542884062856e+001dB,1.66608670657848e+002°)
9.33254300796970e+003	(3.98444353046250e+001dB,1.66307117956448e+002°)
9.54992586021414e+003	(3.98341433917263e+001dB,1.65999250882545e+002°)
9.77237220955789e+003	(3.98233943152360e+001dB,1.65684969388470e+002°)
1.00000000000000e+004	(3.98121690633885e+001dB,1.65364174036838e+002°)
